Code,Name,FK_Month
19881203,1988-1989 December 03                ,1988198906
19881204,1988-1989 December 04                ,1988198906
19881205,1988-1989 December 05                ,1988198906
19881206,1988-1989 December 06                ,1988198906
19881207,1988-1989 December 07                ,1988198906
19881208,1988-1989 December 08                ,1988198906
19881209,1988-1989 December 09                ,1988198906
19881210,1988-1989 December 10                ,1988198906
19881211,1988-1989 December 11                ,1988198906
19881212,1988-1989 December 12                ,1988198906
19881213,1988-1989 December 13                ,1988198906
19881214,1988-1989 December 14                ,1988198906
19881215,1988-1989 December 15                ,1988198906
19881216,1988-1989 December 16                ,1988198906
19881217,1988-1989 December 17                ,1988198906
19881218,1988-1989 December 18                ,1988198906
19881219,1988-1989 December 19                ,1988198906
19881220,1988-1989 December 20                ,1988198906
19881221,1988-1989 December 21                ,1988198906
19881222,1988-1989 December 22                ,1988198906
19881223,1988-1989 December 23                ,1988198906
19881224,1988-1989 December 24                ,1988198906
19881225,1988-1989 December 25                ,1988198906
19881226,1988-1989 December 26                ,1988198906
19881227,1988-1989 December 27                ,1988198906
19881228,1988-1989 December 28                ,1988198906
19881229,1988-1989 December 29                ,1988198906
19881230,1988-1989 December 30                ,1988198906
19881231,1988-1989 December 31                ,1988198906
19890101,1988-1989 January 01                 ,1988198907
19890102,1988-1989 January 02                 ,1988198907
19890103,1988-1989 January 03                 ,1988198907
19890104,1988-1989 January 04                 ,1988198907
19890105,1988-1989 January 05                 ,1988198907
19890106,1988-1989 January 06                 ,1988198907
19890107,1988-1989 January 07                 ,1988198907
19890108,1988-1989 January 08                 ,1988198907
19890109,1988-1989 January 09                 ,1988198907
19890110,1988-1989 January 10                 ,1988198907
19890111,1988-1989 January 11                 ,1988198907
19890112,1988-1989 January 12                 ,1988198907
19890113,1988-1989 January 13                 ,1988198907
19890114,1988-1989 January 14                 ,1988198907
19890115,1988-1989 January 15                 ,1988198907
19890116,1988-1989 January 16                 ,1988198907
19890117,1988-1989 January 17                 ,1988198907
19890118,1988-1989 January 18                 ,1988198907
19890119,1988-1989 January 19                 ,1988198907
19890120,1988-1989 January 20                 ,1988198907
19890121,1988-1989 January 21                 ,1988198907
19890122,1988-1989 January 22                 ,1988198907
19890123,1988-1989 January 23                 ,1988198907
19890124,1988-1989 January 24                 ,1988198907
19890125,1988-1989 January 25                 ,1988198907
19890126,1988-1989 January 26                 ,1988198907
19890127,1988-1989 January 27                 ,1988198907
19890128,1988-1989 January 28                 ,1988198907
19890129,1988-1989 January 29                 ,1988198907
19890130,1988-1989 January 30                 ,1988198907
19890131,1988-1989 January 31                 ,1988198907
19890201,1988-1989 February 01                ,1988198908
19890202,1988-1989 February 02                ,1988198908
19890203,1988-1989 February 03                ,1988198908
19890204,1988-1989 February 04                ,1988198908
19890205,1988-1989 February 05                ,1988198908
19890206,1988-1989 February 06                ,1988198908
19890207,1988-1989 February 07                ,1988198908
19890208,1988-1989 February 08                ,1988198908
19890209,1988-1989 February 09                ,1988198908
19890210,1988-1989 February 10                ,1988198908
19890211,1988-1989 February 11                ,1988198908
19890212,1988-1989 February 12                ,1988198908
19890213,1988-1989 February 13                ,1988198908
19890214,1988-1989 February 14                ,1988198908
19890215,1988-1989 February 15                ,1988198908
19890216,1988-1989 February 16                ,1988198908
19890217,1988-1989 February 17                ,1988198908
19890218,1988-1989 February 18                ,1988198908
19890219,1988-1989 February 19                ,1988198908
19890220,1988-1989 February 20                ,1988198908
19890221,1988-1989 February 21                ,1988198908
19890222,1988-1989 February 22                ,1988198908
19890223,1988-1989 February 23                ,1988198908
19890224,1988-1989 February 24                ,1988198908
19890225,1988-1989 February 25                ,1988198908
19890226,1988-1989 February 26                ,1988198908
19890227,1988-1989 February 27                ,1988198908
19890228,1988-1989 February 28                ,1988198908
19890301,1988-1989 March 01                   ,1988198909
19890302,1988-1989 March 02                   ,1988198909
19890303,1988-1989 March 03                   ,1988198909
19890304,1988-1989 March 04                   ,1988198909
19890305,1988-1989 March 05                   ,1988198909
19890306,1988-1989 March 06                   ,1988198909
19890307,1988-1989 March 07                   ,1988198909
19890308,1988-1989 March 08                   ,1988198909
19890309,1988-1989 March 09                   ,1988198909
19890310,1988-1989 March 10                   ,1988198909
19890311,1988-1989 March 11                   ,1988198909
19890312,1988-1989 March 12                   ,1988198909
19890313,1988-1989 March 13                   ,1988198909
19890314,1988-1989 March 14                   ,1988198909
19890315,1988-1989 March 15                   ,1988198909
19890316,1988-1989 March 16                   ,1988198909
19890317,1988-1989 March 17                   ,1988198909
19890318,1988-1989 March 18                   ,1988198909
19890319,1988-1989 March 19                   ,1988198909
19890320,1988-1989 March 20                   ,1988198909
19890321,1988-1989 March 21                   ,1988198909
19890322,1988-1989 March 22                   ,1988198909
19890323,1988-1989 March 23                   ,1988198909
19890324,1988-1989 March 24                   ,1988198909
19890325,1988-1989 March 25                   ,1988198909
19890326,1988-1989 March 26                   ,1988198909
19890327,1988-1989 March 27                   ,1988198909
19890328,1988-1989 March 28                   ,1988198909
19890329,1988-1989 March 29                   ,1988198909
19890330,1988-1989 March 30                   ,1988198909
19890331,1988-1989 March 31                   ,1988198909
